[16:42:25]设备[Polar H10 082A5724]EE:E4:E7:AD:42:9B连接了.....
[16:42:29]设备[C5:F7:76:AF:E2:E0断开了.....
[16:42:41]设备[ID107Plus HR]C5:F7:76:AF:E2:E0连接了.....
[16:43:09] 00 8d 80 80 5e 80 80 5f 80 80 60 80 80 61 16 7d 16 79 00 01 02 
[16:43:09] 00 8d 80 80 62 80 80 63 80 80 64 80 80 65 16 77 16 74 00 01 03 
[16:43:09] 00 8d 80 80 66 80 80 67 80 80 68 80 80 69 16 77 16 75 00 01 04 
[16:43:09] 00 8d 80 80 6a 80 80 6b 80 80 6c 80 80 6d 16 84 16 7e 00 01 05 
[16:43:09] 00 8d 80 80 6e 80 80 6f 80 80 70 80 80 71 16 86 16 80 00 01 06 
[16:43:09] 00 8d 80 80 72 80 80 73 80 80 74 80 80 75 16 78 16 76 00 01 07 
[16:43:10] 00 92 80 80 78 80 80 79 80 80 7a 80 80 7b 16 75 16 78 00 02 08 
[16:43:10] 00 92 80 80 7c 80 80 7d 80 80 7e 80 80 7f 16 74 16 77 00 02 09 
[16:43:10] 00 92 80 80 80 80 80 81 80 80 82 80 80 83 16 71 16 73 00 02 0a 
[16:43:10] 00 92 80 80 84 80 80 85 80 80 86 80 80 87 16 74 16 74 00 02 0b 
[16:43:10] 00 92 80 80 88 80 80 89 80 80 8a 80 80 8b 16 73 16 70 00 02 0c 
[16:43:10] 00 92 80 80 8c 80 80 8d 80 80 8e 80 80 8f 16 77 16 76 00 02 0d 
[16:43:10] 00 92 80 80 90 80 80 91 80 80 92 80 80 93 16 77 16 82 00 02 0e 
[16:43:10] 00 92 80 80 94 80 80 95 80 80 96 80 80 97 16 84 16 7f 00 02 0f 
[16:43:10] 00 92 80 80 98 80 80 99 80 80 9a 80 80 9b 16 86 16 79 00 02 10 
[16:43:10] 00 92 80 80 9c 80 80 9d 80 80 9e 80 80 9f 16 7a 16 7f 00 02 11 
[16:43:10] 00 92 80 80 a0 80 80 a1 80 80 a2 80 80 a3 16 7b 16 75 00 02 12 
[16:43:10] 00 92 80 80 a4 80 80 a5 80 80 a6 80 80 a7 16 74 16 78 00 02 13 
[16:43:10] 00 92 80 80 a8 80 80 a9 80 80 aa 80 80 ab 16 7a 16 76 00 02 14 
[16:43:10] 00 92 80 80 ac 80 80 ad 80 80 ae 80 80 af 16 82 16 77 00 02 15 
[16:43:11] 00 92 80 80 b0 80 80 b1 80 80 b2 80 80 b3 16 79 16 74 00 02 16 
[16:43:11] 00 93 80 80 b5 80 80 b6 80 80 b7 80 80 b8 16 7e 16 85 00 01 17 
[16:43:11] 00 93 80 80 b9 80 80 ba 80 80 bb 80 80 bc 16 7e 16 81 00 01 18 
[16:43:11] 00 93 80 80 bd 80 80 be 80 80 bf 80 80 c0 16 76 16 7c 00 01 19 
[16:43:11] 00 93 80 80 c1 80 80 c2 80 80 c3 80 80 c4 16 82 16 71 00 01 1a 
[16:43:11] 00 93 80 80 c5 80 80 c6 80 80 c7 80 80 c8 16 7f 16 74 00 01 1b 
[16:43:11] 00 93 80 80 c9 80 80 ca 80 80 cb 80 80 cc 16 7e 16 7a 00 01 1c 
[16:43:11] 00 93 80 80 cd 80 80 ce 80 80 cf 80 80 d0 16 79 16 70 00 01 1d 
[16:43:11] 00 93 80 80 d1 80 80 d2 80 80 d3 80 80 d4 16 7c 16 73 00 01 1e 
[16:43:11] 00 93 80 80 d5 80 80 d6 80 80 d7 80 80 d8 16 7e 16 79 00 01 1f 
[16:43:11] 00 93 80 80 d9 80 80 da 80 80 db 80 80 dc 16 76 16 7b 00 01 20 
[16:43:11] 00 93 80 80 dd 80 80 de 80 80 df 80 80 e0 16 7a 16 7a 00 01 21 
[16:43:12] 00 93 80 80 e1 80 80 e2 80 80 e3 80 80 e4 16 73 16 79 00 01 22 
[16:43:12] 00 93 80 80 e5 80 80 e6 80 80 e7 80 80 e8 16 77 16 7e 00 01 23 
[16:43:12] 00 93 80 80 e9 80 80 ea 80 80 eb 80 80 ec 16 83 16 89 00 01 24 
[16:43:12] 00 93 80 80 ed 80 80 ee 80 80 ef 80 80 f0 16 80 16 7d 00 01 25 
[16:43:12] 00 96 80 80 f3 80 80 f4 80 80 f5 80 80 f6 16 7c 16 7c 00 02 26 
[16:43:12] 00 96 80 80 f7 80 80 f8 80 80 f9 80 80 fa 16 78 16 7c 00 02 27 
[16:43:12] 00 96 80 80 fb 80 80 fc 80 80 fd 80 80 fe 16 7f 16 78 00 02 28 
[16:43:12] 00 96 80 80 ff 80 80 00 80 80 01 80 80 02 16 78 16 76 00 02 29 
[16:43:12] 00 96 80 80 03 80 80 04 80 80 05 80 80 06 16 74 16 7f 00 02 2a 
[16:43:12] 00 96 80 80 07 80 80 08 80 80 09 80 80 0a 16 79 16 78 00 02 2b 
[16:43:12] 00 96 80 80 0b 80 80 0c 80 80 0d 80 80 0e 16 79 16 82 00 02 2c 
[16:43:12] 00 96 80 80 0f 80 80 10 80 80 11 80 80 12 16 7a 16 77 00 02 2d 
[16:43:13] 00 96 80 80 13 80 80 14 80 80 15 80 80 16 16 85 16 82 00 02 2e 
[16:43:13] 00 96 80 80 17 80 80 18 80 80 19 80 80 1a 16 80 16 80 00 02 2f 
[16:43:13] 00 96 80 80 1b 80 80 1c 80 80 1d 80 80 1e 16 86 16 7c 00 02 30 
[16:43:13] 00 96 80 80 1f 80 80 20 80 80 21 80 80 22 16 73 16 7c 00 02 31 
[16:43:13] 00 96 80 80 23 80 80 24 80 80 25 80 80 26 16 83 16 7f 00 02 32 
[16:43:13] 00 96 80 80 27 80 80 28 80 80 29 80 80 2a 16 85 16 76 00 02 33 
[16:43:13] 00 96 80 80 2b 80 80 2c 80 80 2d 80 80 2e 16 77 16 7d 00 02 34 
[16:43:13] 00 95 80 80 30 80 80 31 80 80 32 80 80 33 16 79 16 75 00 03 35 
[16:43:13] 00 95 80 80 34 80 80 35 80 80 36 80 80 37 16 82 16 77 00 03 36 
[16:43:13] 00 95 80 80 38 80 80 39 80 80 3a 80 80 3b 16 83 16 7b 00 03 37 
[16:43:13] 00 95 80 80 3c 80 80 3d 80 80 3e 80 80 3f 16 79 16 74 00 03 38 
[16:43:13] 00 95 80 80 40 80 80 41 80 80 42 80 80 43 16 78 16 7e 00 03 39 
[16:43:13] 00 95 80 80 44 80 80 45 80 80 46 80 80 47 16 77 16 7f 00 03 3a 
[16:43:14] 00 95 80 80 48 80 80 49 80 80 4a 80 80 4b 16 7a 16 8a 00 03 3b 
[16:43:14] 00 95 80 80 4c 80 80 4d 80 80 4e 80 80 4f 16 8d 16 83 00 03 3c 
[16:43:14] 00 95 80 80 50 80 80 51 80 80 52 80 80 53 16 86 16 7c 00 03 3d 
[16:43:14] 00 95 80 80 54 80 80 55 80 80 56 80 80 57 16 7f 16 7a 00 03 3e 
[16:43:14] 00 95 80 80 58 80 80 59 80 80 5a 80 80 5b 16 7a 16 7b 00 03 3f 
[16:43:14] 00 95 80 80 5c 80 80 5d 80 80 5e 80 80 5f 16 7c 16 7d 00 03 40 
[16:43:14] 00 95 80 80 60 80 80 61 80 80 62 80 80 63 16 77 16 77 00 03 41 
[16:43:14] 00 95 80 80 64 80 80 65 80 80 66 80 80 67 16 7f 16 7c 00 03 42 
[16:43:14] 00 95 80 80 68 80 80 69 80 80 6a 80 80 6b 16 78 16 7a 00 03 43 
[16:43:14] 00 93 80 80 6e 80 80 6f 80 80 70 80 80 71 16 80 16 89 00 02 44 
[16:43:14] 00 93 80 80 72 80 80 73 80 80 74 80 80 75 16 7c 16 77 00 02 45 
[16:43:14] 00 93 80 80 76 80 80 77 80 80 78 80 80 79 16 84 16 82 00 02 46 
[16:43:15] 00 93 80 80 7a 80 80 7b 80 80 7c 80 80 7d 16 7e 16 7a 00 02 47 
[16:43:15] 00 93 80 80 7e 80 80 7f 80 80 80 80 80 81 16 7f 16 7f 00 02 48 
[16:43:15] 00 93 80 80 82 80 80 83 80 80 84 80 80 85 16 88 16 84 00 02 49 
[16:43:15] 00 93 80 80 86 80 80 87 80 80 88 80 80 89 16 89 16 86 00 02 4a 
[16:43:15] 00 93 80 80 8a 80 80 8b 80 80 8c 80 80 8d 16 76 16 81 00 02 4b 
[16:43:15] 00 93 80 80 8e 80 80 8f 80 80 90 80 80 91 16 81 16 80 00 02 4c 
[16:43:15] 00 93 80 80 92 80 80 93 80 80 94 80 80 95 16 7e 16 7d 00 02 4d 
[16:43:15] 00 93 80 80 96 80 80 97 80 80 98 80 80 99 16 7b 16 86 00 02 4e 
[16:43:15] 00 93 80 80 9a 80 80 9b 80 80 9c 80 80 9d 16 7a 16 7e 00 02 4f 
[16:43:15] 00 93 80 80 9e 80 80 9f 80 80 a0 80 80 a1 16 7e 16 7e 00 02 50 
[16:43:15] 00 93 80 80 a2 80 80 a3 80 80 a4 80 80 a5 16 81 16 83 00 02 51 
[16:43:15] 00 93 80 80 a6 80 80 a7 80 80 a8 80 80 a9 16 78 16 7a 00 02 52 
[16:43:16] 00 96 80 80 ab 80 80 ac 80 80 ad 80 80 ae 16 7e 16 7c 00 01 53 
[16:43:16] 00 96 80 80 af 80 80 b0 80 80 b1 80 80 b2 16 7e 16 7e 00 01 54 
[16:43:16] 00 96 80 80 b3 80 80 b4 80 80 b5 80 80 b6 16 7d 16 80 00 01 55 
[16:43:16] 00 96 80 80 b7 80 80 b8 80 80 b9 80 80 ba 16 79 16 81 00 01 56 
[16:43:16] 00 96 80 80 bb 80 80 bc 80 80 bd 80 80 be 16 7f 16 81 00 01 57 
[16:43:16] 00 96 80 80 bf 80 80 c0 80 80 c1 80 80 c2 16 7d 16 7c 00 01 58 
[16:43:16] 00 96 80 80 c3 80 80 c4 80 80 c5 80 80 c6 16 7c 16 85 00 01 59 
[16:43:16] 00 96 80 80 c7 80 80 c8 80 80 c9 80 80 ca 16 8c 16 88 00 01 5a 
[16:43:16] 00 96 80 80 cb 80 80 cc 80 80 cd 80 80 ce 16 83 16 80 00 01 5b 
[16:43:16] 00 96 80 80 cf 80 80 d0 80 80 d1 80 80 d2 16 82 16 7c 00 01 5c 
[16:43:16] 00 96 80 80 d3 80 80 d4 80 80 d5 80 80 d6 16 7c 16 82 00 01 5d 
[16:43:16] 00 96 80 80 d7 80 80 d8 80 80 d9 80 80 da 16 7f 16 88 00 01 5e 
[16:43:16] 00 96 80 80 db 80 80 dc 80 80 dd 80 80 de 16 7d 16 7d 00 01 5f 
[16:43:17] 00 96 80 80 df 80 80 e0 80 80 e1 80 80 e2 16 78 16 82 00 01 60 
[16:43:17] 00 96 80 80 e3 80 80 e4 80 80 e5 80 80 e6 16 7c 16 80 00 01 61 
[16:43:17] 00 97 80 80 e9 80 80 ea 80 80 eb 80 80 ec 16 7d 16 80 00 02 62 
[16:43:17] 00 97 80 80 ed 80 80 ee 80 80 ef 80 80 f0 16 77 16 7f 00 02 63 
[16:43:17] 00 97 80 80 f1 80 80 f2 80 80 f3 80 80 f4 16 7d 16 83 00 02 64 
[16:43:17] 00 97 80 80 f5 80 80 f6 80 80 f7 80 80 f8 16 80 16 7b 00 02 65 
[16:43:17] 00 97 80 80 f9 80 80 fa 80 80 fb 80 80 fc 16 8a 16 88 00 02 66 
[16:43:17] 00 97 80 80 fd 80 80 fe 80 80 ff 80 80 00 16 92 16 8b 00 02 67 
[16:43:17] 00 97 80 80 01 80 80 02 80 80 03 80 80 04 16 80 16 7f 00 02 68 
[16:43:17] 00 97 80 80 05 80 80 06 80 80 07 80 80 08 16 7e 16 87 00 02 69 
[16:43:17] 00 97 80 80 09 80 80 0a 80 80 0b 80 80 0c 16 81 16 7e 00 02 6a 
[16:43:17] 00 97 80 80 0d 80 80 0e 80 80 0f 80 80 10 16 7d 16 7c 00 02 6b 
[16:43:17] 00 97 80 80 11 80 80 12 80 80 13 80 80 14 16 7b 16 81 00 02 6c 
[16:43:18] 00 97 80 80 15 80 80 16 80 80 17 80 80 18 16 7b 16 83 00 02 6d 
[16:43:18] 00 97 80 80 19 80 80 1a 80 80 1b 80 80 1c 16 7e 16 82 00 02 6e 
[16:43:18] 00 97 80 80 1d 80 80 1e 80 80 1f 80 80 20 16 81 16 7a 00 02 6f 
[16:43:18] 00 97 80 80 21 80 80 22 80 80 23 80 80 24 16 84 16 7f 00 02 70 
[16:43:18] 00 9a 80 80 26 80 80 27 80 80 28 80 80 29 16 7f 16 7f 00 01 71 
[16:43:18] 00 9a 80 80 2a 80 80 2b 80 80 2c 80 80 2d 16 7b 16 81 00 01 72 
[16:43:18] 00 9a 80 80 2e 80 80 2f 80 80 30 80 80 31 16 7f 16 7d 00 01 73 
[16:43:18] 00 9a 80 80 32 80 80 33 80 80 34 80 80 35 16 8e 16 fa 00 01 74 
[16:43:18] 00 9a 80 80 36 80 80 37 80 80 38 80 80 39 18 c9 1f ae 00 01 75 
[16:43:18] 00 9a 80 80 3a 80 80 3b 80 80 3c 80 80 3d 3b 9a 6d 06 00 01 76 
[16:43:18] 00 9a 80 80 3e 80 80 3f 80 80 40 80 80 41 9e ac 96 19 00 01 77 
[16:43:18] 00 9a 80 80 42 80 80 43 80 80 44 80 80 45 a5 21 b8 5d 00 01 78 
[16:43:19] 00 9a 80 80 46 80 80 47 80 80 48 80 80 49 ba 27 bb 1d 00 01 79 
[16:43:19] 00 9a 80 80 4a 80 80 4b 80 80 4c 80 80 4d bb 03 ba eb 00 01 7a 
[16:43:19] 00 9a 80 80 4e 80 80 4f 80 80 50 80 80 51 ba dd b3 eb 00 01 7b 
[16:43:19] 00 9a 80 80 52 80 80 53 80 80 54 80 80 55 ba e3 b9 f3 00 01 7c 
[16:43:19] 00 9a 80 80 56 80 80 57 80 80 58 80 80 59 b4 21 94 54 00 01 7d 
[16:43:19] 00 9a 80 80 5a 80 80 5b 80 80 5c 80 80 5d 67 2d 45 5f 00 01 7e 
[16:43:19] 00 9a 80 80 5e 80 80 5f 80 80 60 80 80 61 35 58 33 0e 00 01 7f 
[16:43:19] 00 9a 80 80 64 80 80 65 80 80 66 80 80 67 3c 77 5d 35 00 00 80 
[16:43:19] 00 9a 80 80 68 80 80 69 80 80 6a 80 80 6b a4 07 b2 d3 00 00 81 
[16:43:19] 00 9a 80 80 6c 80 80 6d 80 80 6e 80 80 6f 9d 01 61 e8 00 00 82 
[16:43:19] 00 9a 80 80 70 80 80 71 80 80 72 80 80 73 51 d5 51 e1 00 00 83 
[16:43:19] 00 9a 80 80 74 80 80 75 80 80 76 80 80 77 52 d1 4d 55 00 00 84 
[16:43:20] 00 9a 80 80 78 80 80 79 80 80 7a 80 80 7b 48 7d 43 7b 00 00 85 
[16:43:20] 00 9a 80 80 7c 80 80 7d 80 80 7e 80 80 7f 3c 9e 3c 8d 00 00 86 
[16:43:20] 00 9a 80 80 80 80 80 81 80 80 82 80 80 83 44 25 4e 67 00 00 87 
[16:43:20] 00 9a 80 80 84 80 80 85 80 80 86 80 80 87 5b 85 59 9d 00 00 88 
[16:43:20] 00 9a 80 80 88 80 80 89 80 80 8a 80 80 8b 55 55 5b 4c 00 00 89 
[16:43:20] 00 9a 80 80 8c 80 80 8d 80 80 8e 80 80 8f 5c 99 58 0a 00 00 8a 
[16:43:20] 00 9a 80 80 90 80 80 91 80 80 92 80 80 93 60 56 84 18 00 00 8b 
[16:43:20] 00 9a 80 80 94 80 80 95 80 80 96 80 80 97 a2 f5 a8 2b 00 00 8c 
[16:43:20] 00 9a 80 80 98 80 80 99 80 80 9a 80 80 9b 91 83 67 7d 00 00 8d 
[16:43:20] 00 10 14 01 04 27 16 
[16:43:20] 00 9a 80 80 9c 80 80 9d 80 80 9e 80 80 9f 5c 90 5b 08 00 00 8e 
[16:43:20] 00 98 80 80 a1 80 80 a2 80 80 a3 80 80 a4 5a 26 58 33 00 01 8f 
[16:43:20] 00 98 80 80 a5 80 80 a6 80 80 a7 80 80 a8 57 93 59 5c 00 01 90 
[16:43:20] 00 98 80 80 a9 80 80 aa 80 80 ab 80 80 ac 61 bc 66 62 00 01 91 
[16:43:21] 00 98 80 80 ad 80 80 ae 80 80 af 80 80 b0 67 c2 6d a9 00 01 92 
[16:43:21] 00 98 80 80 b1 80 80 b2 80 80 b3 80 80 b4 68 b6 66 7f 00 01 93 
[16:43:21] 00 98 80 80 b5 80 80 b6 80 80 b7 80 80 b8 5b fa 50 7f 00 01 94 
[16:43:21] 00 98 80 80 b9 80 80 ba 80 80 bb 80 80 bc 56 6d 66 6b 00 01 95 
[16:43:21] 00 98 80 80 bd 80 80 be 80 80 bf 80 80 c0 76 3c 86 8a 00 01 96 
[16:43:21] 00 98 80 80 c1 80 80 c2 80 80 c3 80 80 c4 84 14 77 91 00 01 97 
[16:43:21] 00 98 80 80 c5 80 80 c6 80 80 c7 80 80 c8 76 13 6e 63 00 01 98 
[16:43:21] 00 98 80 80 c9 80 80 ca 80 80 cb 80 80 cc 66 08 67 2a 00 01 99 
[16:43:21] 00 98 80 80 cd 80 80 ce 80 80 cf 80 80 d0 8f 7f 8d 8a 00 01 9a 
[16:43:21] 00 98 80 80 d1 80 80 d2 80 80 d3 80 80 d4 97 7e a7 db 00 01 9b 
[16:43:21] 00 98 80 80 d5 80 80 d6 80 80 d7 80 80 d8 b1 b0 b6 8f 00 01 9c 
[16:43:21] 00 98 80 80 d9 80 80 da 80 80 db 80 80 dc b8 84 b9 c9 00 01 9d 
[16:43:22] 00 96 80 80 df 80 80 e0 80 80 e1 80 80 e2 b9 e0 b9 e6 00 02 9e 
[16:43:22] 00 96 80 80 e3 80 80 e4 80 80 e5 80 80 e6 ba dc ba df 00 02 9f 
[16:43:22] 00 96 80 80 e7 80 80 e8 80 80 e9 80 80 ea ba e4 ba de 00 02 a0 
[16:43:22] 00 96 80 80 eb 80 80 ec 80 80 ed 80 80 ee ba e1 ba d7 00 02 a1 
[16:43:22] 00 96 80 80 ef 80 80 f0 80 80 f1 80 80 f2 ba dd ba de 00 02 a2 
[16:43:22] 00 96 80 80 f3 80 80 f4 80 80 f5 80 80 f6 ba d9 ba dc 00 02 a3 
[16:43:22] 00 96 80 80 f7 80 80 f8 80 80 f9 80 80 fa ba e1 ba dc 00 02 a4 
[16:43:22] 00 96 80 80 fb 80 80 fc 80 80 fd 80 80 fe ba e0 ba e1 00 02 a5 
[16:43:22] 00 10 14 01 04 27 16 
[16:43:22] 00 96 80 80 ff 80 80 00 80 80 01 80 80 02 ba e1 ba e1 00 02 a6 
[16:43:22] 00 96 80 80 03 80 80 04 80 80 05 80 80 06 ba e0 ba e3 00 02 a7 
[16:43:22] 00 96 80 80 07 80 80 08 80 80 09 80 80 0a ba e7 ba dd 00 02 a8 
[16:43:22] 00 96 80 80 0b 80 80 0c 80 80 0d 80 80 0e ba de ba e0 00 02 a9 
[16:43:22] 00 96 80 80 0f 80 80 10 80 80 11 80 80 12 ba e0 ba e2 00 02 aa 
[16:43:22] 00 96 80 80 13 80 80 14 80 80 15 80 80 16 ba e3 ba e6 00 02 ab 
[16:43:23] 00 96 80 80 17 80 80 18 80 80 19 80 80 1a ba e5 ba e0 00 02 ac 
[16:43:23] 00 94 80 80 1c 80 80 1d 80 80 1e 80 80 1f ba df ba dc 00 01 ad 
[16:43:23] 00 94 80 80 20 80 80 21 80 80 22 80 80 23 ba de ba e6 00 01 ae 
[16:43:23] 00 94 80 80 24 80 80 25 80 80 26 80 80 27 ba e3 ba e5 00 01 af 
[16:43:23] 00 94 80 80 28 80 80 29 80 80 2a 80 80 2b ba e9 ba e3 00 01 b0 
[16:43:23] 00 94 80 80 2c 80 80 2d 80 80 2e 80 80 2f ba e9 ba e6 00 01 b1 
[16:43:23] 00 94 80 80 30 80 80 31 80 80 32 80 80 33 ba e7 ba e6 00 01 b2 
[16:43:23] 00 94 80 80 34 80 80 35 80 80 36 80 80 37 ba e5 ba e5 00 01 b3 
[16:43:23] 00 94 80 80 38 80 80 39 80 80 3a 80 80 3b ba e9 ba e5 00 01 b4 
[16:43:23] 00 94 80 80 3c 80 80 3d 80 80 3e 80 80 3f ba eb ba eb 00 01 b5 
[16:43:23] 00 94 80 80 40 80 80 41 80 80 42 80 80 43 ba e5 ba e6 00 01 b6 
[16:43:23] 00 94 80 80 44 80 80 45 80 80 46 80 80 47 ba e4 ba e3 00 01 b7 
[16:43:24] 00 94 80 80 48 80 80 49 80 80 4a 80 80 4b ba e8 ba e4 00 01 b8 
[16:43:24] 00 94 80 80 4c 80 80 4d 80 80 4e 80 80 4f ba e0 ba e1 00 01 b9 
[16:43:24] 00 94 80 80 50 80 80 51 80 80 52 80 80 53 ba e7 ba dd 00 01 ba 
[16:43:24] 00 94 80 80 54 80 80 55 80 80 56 80 80 57 ba e4 ba e3 00 01 bb 
[16:43:24] 00 94 80 80 58 80 80 59 80 80 5a 80 80 5b ba e2 ba e5 00 01 bc 
[16:43:24] 00 90 80 80 5c 80 80 5d 80 80 5e 80 80 5f ba de ba e3 00 ff bd 
[16:43:24] 00 90 80 80 60 80 80 61 80 80 62 80 80 63 ba de ba e8 00 ff be 
[16:43:24] 00 10 14 01 04 27 16 
[16:43:24] 00 90 80 80 64 80 80 65 80 80 66 80 80 67 ba e6 ba e1 00 ff bf 
[16:43:24] 00 10 14 01 04 27 16 
[16:43:24] 00 90 80 80 68 80 80 69 80 80 6a 80 80 6b ba e5 ba e7 00 ff c0 
[16:43:24] 00 90 80 80 6c 80 80 6d 80 80 6e 80 80 6f ba e5 ba e6 00 ff c1 
[16:43:24] 00 90 80 80 70 80 80 71 80 80 72 80 80 73 ba e6 ba e5 00 ff c2 
[16:43:24] 00 90 80 80 74 80 80 75 80 80 76 80 80 77 ba e6 ba e6 00 ff c3 
[16:43:24] 00 90 80 80 78 80 80 79 80 80 7a 80 80 7b ba e4 ba e0 00 ff c4 
[16:43:25] 00 90 80 80 7c 80 80 7d 80 80 7e 80 80 7f ba ea ba e4 00 ff c5 
[16:43:25] 00 90 80 80 80 80 80 81 80 80 82 80 80 83 ba ea ba e8 00 ff c6 
[16:43:25] 00 90 80 80 84 80 80 85 80 80 86 80 80 87 ba e8 ba de 00 ff c7 
[16:43:25] 00 90 80 80 88 80 80 89 80 80 8a 80 80 8b ba d4 ba c5 00 ff c8 
[16:43:25] 00 90 80 80 8c 80 80 8d 80 80 8e 80 80 8f b1 18 a7 9d 00 ff c9 
[16:43:25] 00 90 80 80 90 80 80 91 80 80 92 80 80 93 a8 62 ad 1a 00 ff ca 
[16:43:25] 00 90 80 80 94 80 80 95 80 80 96 80 80 97 b5 9d b8 16 00 ff cb 
[16:43:25] 00 93 80 80 98 80 80 99 80 80 9a 80 80 9b ae a5 a2 ec 00 02 cc 
[16:43:25] 00 10 13 01 04 27 16 
[16:43:27] 00 10 13 01 04 27 16 
[16:43:29] 00 10 13 01 04 27 16 
[16:43:31] 00 10 13 01 04 27 16 
